DATE,TIME,実績(万kW)
2021/5/5,17:00,2683
2021/5/5,18:00,2785
2021/5/5,19:00,2739
2021/5/5,20:00,2632
2021/5/5,21:00,2496
2021/5/5,22:00,2368
2021/5/5,23:00,2244
2021/5/6,0:00,2103
2021/5/6,1:00,2023
2021/5/6,2:00,2046
2021/5/6,3:00,2089
2021/5/6,4:00,2115
2021/5/6,5:00,2143
2021/5/6,6:00,2234
2021/5/6,7:00,2422
2021/5/6,8:00,2663
2021/5/6,9:00,2841
2021/5/6,10:00,2914
2021/5/6,11:00,3008
2021/5/6,12:00,2972
2021/5/6,13:00,3033
2021/5/6,14:00,3017
2021/5/6,15:00,2984
2021/5/6,16:00,2998
2021/5/6,17:00,2962
2021/5/6,18:00,3002
2021/5/6,19:00,2964
2021/5/6,20:00,2792
2021/5/6,21:00,2642
2021/5/6,22:00,2531
2021/5/6,23:00,2404
2021/5/7,0:00,2240
2021/5/7,1:00,2144
2021/5/7,2:00,2146
2021/5/7,3:00,2190
2021/5/7,4:00,2214
2021/5/7,5:00,2204
2021/5/7,6:00,2251
2021/5/7,7:00,2418
2021/5/7,8:00,2756
2021/5/7,9:00,2967
2021/5/7,10:00,3006
2021/5/7,11:00,3058
2021/5/7,12:00,2958
2021/5/7,13:00,3082
2021/5/7,14:00,3081
2021/5/7,15:00,3047
2021/5/7,16:00,3056
2021/5/7,17:00,3046
2021/5/7,18:00,3077
2021/5/7,19:00,2994
2021/5/7,20:00,2830
2021/5/7,21:00,2670
2021/5/7,22:00,2568
2021/5/7,23:00,2442
2021/5/8,0:00,2276
2021/5/8,1:00,2172
2021/5/8,2:00,2171
2021/5/8,3:00,2202
2021/5/8,4:00,2214
2021/5/8,5:00,2162
2021/5/8,6:00,2142
2021/5/8,7:00,2239
2021/5/8,8:00,2443
2021/5/8,9:00,2675
2021/5/8,10:00,2819
2021/5/8,11:00,2870
2021/5/8,12:00,2801
2021/5/8,13:00,2781
2021/5/8,14:00,2702
2021/5/8,15:00,2651
2021/5/8,16:00,2663
2021/5/8,17:00,2728
2021/5/8,18:00,2847
2021/5/8,19:00,2805
2021/5/8,20:00,2669
2021/5/8,21:00,2526
2021/5/8,22:00,2437
2021/5/8,23:00,2351
2021/5/9,0:00,2197
2021/5/9,1:00,2106
2021/5/9,2:00,2112
2021/5/9,3:00,2137
2021/5/9,4:00,2138
2021/5/9,5:00,2084
2021/5/9,6:00,2031
2021/5/9,7:00,2116
2021/5/9,8:00,2270
2021/5/9,9:00,2511
2021/5/9,10:00,2694
2021/5/9,11:00,2741
2021/5/9,12:00,2744
2021/5/9,13:00,2743
2021/5/9,14:00,2688
2021/5/9,15:00,2677
2021/5/9,16:00,2682
2021/5/9,17:00,2720
2021/5/9,18:00,2817
2021/5/9,19:00,2809
2021/5/9,20:00,2686
2021/5/9,21:00,2548
2021/5/9,22:00,2414
2021/5/9,23:00,2317
2021/5/10,0:00,2176
2021/5/10,1:00,2083
2021/5/10,2:00,2091
2021/5/10,3:00,2148
2021/5/10,4:00,2187
2021/5/10,5:00,2193
2021/5/10,6:00,2269
2021/5/10,7:00,2449
2021/5/10,8:00,2769
2021/5/10,9:00,3074
2021/5/10,10:00,3225
2021/5/10,11:00,3296
2021/5/10,12:00,3206
2021/5/10,13:00,3308
2021/5/10,14:00,3359
2021/5/10,15:00,3301
2021/5/10,16:00,3289
2021/5/10,17:00,3196
2021/5/10,18:00,3199
2021/5/10,19:00,3115
2021/5/10,20:00,2953
2021/5/10,21:00,2790
2021/5/10,22:00,2676
2021/5/10,23:00,2549
2021/5/11,0:00,2368
2021/5/11,1:00,2257
2021/5/11,2:00,2253
2021/5/11,3:00,2298
2021/5/11,4:00,2317
2021/5/11,5:00,2309
2021/5/11,6:00,2439
2021/5/11,7:00,2671
2021/5/11,8:00,3024
2021/5/11,9:00,3204
2021/5/11,10:00,3216
2021/5/11,11:00,3218
2021/5/11,12:00,3065
2021/5/11,13:00,3165
2021/5/11,14:00,3174
2021/5/11,15:00,3180
2021/5/11,16:00,3182
2021/5/11,17:00,3132
2021/5/11,18:00,3183
2021/5/11,19:00,3112
2021/5/11,20:00,2958
2021/5/11,21:00,2784
2021/5/11,22:00,2684
2021/5/11,23:00,2548
2021/5/12,0:00,2364
2021/5/12,1:00,2268
2021/5/12,2:00,2269
2021/5/12,3:00,2311
2021/5/12,4:00,2332
2021/5/12,5:00,2308
2021/5/12,6:00,2381
2021/5/12,7:00,2565
2021/5/12,8:00,2871
2021/5/12,9:00,3123
2021/5/12,10:00,3220
2021/5/12,11:00,3205
2021/5/12,12:00,3108
2021/5/12,13:00,3211
2021/5/12,14:00,3198
2021/5/12,15:00,3122
2021/5/12,16:00,3126
2021/5/12,17:00,3127
2021/5/12,18:00,3197
2021/5/12,19:00,3121
2021/5/12,20:00,2960
2021/5/12,21:00,2802
2021/5/12,22:00,2699
2021/5/12,23:00,2562
2021/5/13,0:00,2379
2021/5/13,1:00,2274
2021/5/13,2:00,2272
2021/5/13,3:00,2316
2021/5/13,4:00,2348
2021/5/13,5:00,2389
2021/5/13,6:00,2525
2021/5/13,7:00,2748
2021/5/13,8:00,3073
2021/5/13,9:00,3259
2021/5/13,10:00,3302
2021/5/13,11:00,3293
2021/5/13,12:00,3170
2021/5/13,13:00,3250
2021/5/13,14:00,3269
2021/5/13,15:00,3275
2021/5/13,16:00,3296
2021/5/13,17:00,3261
2021/5/13,18:00,3285
2021/5/13,19:00,3198
2021/5/13,20:00,3013
2021/5/13,21:00,2849
2021/5/13,22:00,2730
2021/5/13,23:00,2586
2021/5/14,0:00,2412
2021/5/14,1:00,2302
2021/5/14,2:00,2294
2021/5/14,3:00,2337
2021/5/14,4:00,2359
2021/5/14,5:00,2346
2021/5/14,6:00,2431
2021/5/14,7:00,2640
2021/5/14,8:00,3006
2021/5/14,9:00,3190
2021/5/14,10:00,3303
2021/5/14,11:00,3358
2021/5/14,12:00,3316
2021/5/14,13:00,3469
2021/5/14,14:00,3481
2021/5/14,15:00,3458
2021/5/14,16:00,3400
2021/5/14,17:00,3248
2021/5/14,18:00,3231
2021/5/14,19:00,3167
2021/5/14,20:00,2982
2021/5/14,21:00,2808
2021/5/14,22:00,2708
2021/5/14,23:00,2585
2021/5/15,0:00,2408
2021/5/15,1:00,2285
2021/5/15,2:00,2266
2021/5/15,3:00,2297
2021/5/15,4:00,2289
2021/5/15,5:00,2216
2021/5/15,6:00,2233
2021/5/15,7:00,2366
2021/5/15,8:00,2566
2021/5/15,9:00,2740
2021/5/15,10:00,2874
2021/5/15,11:00,2932
2021/5/15,12:00,2873
2021/5/15,13:00,2888
2021/5/15,14:00,2872
2021/5/15,15:00,2852
2021/5/15,16:00,2814
2021/5/15,17:00,2809
2021/5/15,18:00,2886
2021/5/15,19:00,2880
2021/5/15,20:00,2737
2021/5/15,21:00,2582
2021/5/15,22:00,2493
2021/5/15,23:00,2408
2021/5/16,0:00,2247
2021/5/16,1:00,2147
2021/5/16,2:00,2141
2021/5/16,3:00,2172
2021/5/16,4:00,2170
2021/5/16,5:00,2069
2021/5/16,6:00,2031
2021/5/16,7:00,2154
2021/5/16,8:00,2337
2021/5/16,9:00,2523
2021/5/16,10:00,2599
2021/5/16,11:00,2617
2021/5/16,12:00,2640
2021/5/16,13:00,2624
2021/5/16,14:00,2604
2021/5/16,15:00,2621
2021/5/16,16:00,2706
2021/5/16,17:00,2826
2021/5/16,18:00,2930
2021/5/16,19:00,2893
2021/5/16,20:00,2764
2021/5/16,21:00,2627
2021/5/16,22:00,2484
2021/5/16,23:00,2381
2021/5/17,0:00,2239
2021/5/17,1:00,2148
2021/5/17,2:00,2151
2021/5/17,3:00,2201
2021/5/17,4:00,2235
2021/5/17,5:00,2285
2021/5/17,6:00,2456
2021/5/17,7:00,2735
2021/5/17,8:00,3087
2021/5/17,9:00,3367
2021/5/17,10:00,3476
2021/5/17,11:00,3518
2021/5/17,12:00,3362
2021/5/17,13:00,3532
2021/5/17,14:00,3505
2021/5/17,15:00,3469
2021/5/17,16:00,3514
2021/5/17,17:00,3467
2021/5/17,18:00,3456
2021/5/17,19:00,3341
2021/5/17,20:00,3140
2021/5/17,21:00,2962
2021/5/17,22:00,2832
2021/5/17,23:00,2701
2021/5/18,0:00,2507
2021/5/18,1:00,2380
2021/5/18,2:00,2372
2021/5/18,3:00,2398
2021/5/18,4:00,2413
2021/5/18,5:00,2425
2021/5/18,6:00,2593
2021/5/18,7:00,2870
2021/5/18,8:00,3240
2021/5/18,9:00,3474
2021/5/18,10:00,3494
2021/5/18,11:00,3516
2021/5/18,12:00,3415
2021/5/18,13:00,3514
2021/5/18,14:00,3501
2021/5/18,15:00,3498
2021/5/18,16:00,3500
2021/5/18,17:00,3429
2021/5/18,18:00,3385
2021/5/18,19:00,3240
2021/5/18,20:00,3046
2021/5/18,21:00,2860
2021/5/18,22:00,2741
2021/5/18,23:00,2611
2021/5/19,0:00,2426
2021/5/19,1:00,2315
2021/5/19,2:00,2304
2021/5/19,3:00,2337
2021/5/19,4:00,2353
2021/5/19,5:00,2365
2021/5/19,6:00,2492
2021/5/19,7:00,2767
2021/5/19,8:00,3129
2021/5/19,9:00,3347
2021/5/19,10:00,3406
2021/5/19,11:00,3440
2021/5/19,12:00,3310
2021/5/19,13:00,3404
2021/5/19,14:00,3382
2021/5/19,15:00,3341
2021/5/19,16:00,3312
2021/5/19,17:00,3265
2021/5/19,18:00,3287
2021/5/19,19:00,3199
2021/5/19,20:00,3024
2021/5/19,21:00,2849
2021/5/19,22:00,2735
2021/5/19,23:00,2599
2021/5/20,0:00,2427
2021/5/20,1:00,2318
2021/5/20,2:00,2306
2021/5/20,3:00,2338
2021/5/20,4:00,2356
2021/5/20,5:00,2315
2021/5/20,6:00,2403
2021/5/20,7:00,2678
2021/5/20,8:00,2985
2021/5/20,9:00,3224
2021/5/20,10:00,3320
2021/5/20,11:00,3376
2021/5/20,12:00,3259
2021/5/20,13:00,3370
2021/5/20,14:00,3453
2021/5/20,15:00,3371
2021/5/20,16:00,3352
2021/5/20,17:00,3323
2021/5/20,18:00,3345
2021/5/20,19:00,3233
2021/5/20,20:00,3053
2021/5/20,21:00,2871
2021/5/20,22:00,2749
2021/5/20,23:00,2619
2021/5/21,0:00,2434
2021/5/21,1:00,2321
2021/5/21,2:00,2310
2021/5/21,3:00,2345
2021/5/21,4:00,2368
2021/5/21,5:00,2417
2021/5/21,6:00,2561
2021/5/21,7:00,2829
2021/5/21,8:00,3236
2021/5/21,9:00,3514
2021/5/21,10:00,3517
2021/5/21,11:00,3528
2021/5/21,12:00,3391
2021/5/21,13:00,3530
2021/5/21,14:00,3518
2021/5/21,15:00,3539
2021/5/21,16:00,3508
2021/5/21,17:00,3456
2021/5/21,18:00,3418
2021/5/21,19:00,3288
2021/5/21,20:00,3084
2021/5/21,21:00,2888
2021/5/21,22:00,2783
2021/5/21,23:00,2649
2021/5/22,0:00,2464
2021/5/22,1:00,2338
2021/5/22,2:00,2319
2021/5/22,3:00,2335
2021/5/22,4:00,2326
2021/5/22,5:00,2311
2021/5/22,6:00,2352
2021/5/22,7:00,2461
2021/5/22,8:00,2620
2021/5/22,9:00,2785
2021/5/22,10:00,2859
2021/5/22,11:00,2882
2021/5/22,12:00,2873
2021/5/22,13:00,2847
2021/5/22,14:00,2840
2021/5/22,15:00,2788
2021/5/22,16:00,2804
2021/5/22,17:00,2841
2021/5/22,18:00,2918
2021/5/22,19:00,2893
2021/5/22,20:00,2748
2021/5/22,21:00,2591
2021/5/22,22:00,2498
2021/5/22,23:00,2407
2021/5/23,0:00,2245
2021/5/23,1:00,2148
2021/5/23,2:00,2143
2021/5/23,3:00,2183
2021/5/23,4:00,2186
2021/5/23,5:00,2143
2021/5/23,6:00,2121
2021/5/23,7:00,2214
2021/5/23,8:00,2403
2021/5/23,9:00,2541
2021/5/23,10:00,2616
2021/5/23,11:00,2721
2021/5/23,12:00,2726
2021/5/23,13:00,2730
2021/5/23,14:00,2731
2021/5/23,15:00,2692
2021/5/23,16:00,2684
2021/5/23,17:00,2757
2021/5/23,18:00,2852
2021/5/23,19:00,2891
2021/5/23,20:00,2761
2021/5/23,21:00,2605
2021/5/23,22:00,2474
2021/5/23,23:00,2378
2021/5/24,0:00,2221
2021/5/24,1:00,2134
2021/5/24,2:00,2133
2021/5/24,3:00,2179
2021/5/24,4:00,2202
2021/5/24,5:00,2182
2021/5/24,6:00,2285
2021/5/24,7:00,2549
2021/5/24,8:00,2930
2021/5/24,9:00,3258
2021/5/24,10:00,3424
2021/5/24,11:00,3539
2021/5/24,12:00,3478
2021/5/24,13:00,3540
2021/5/24,14:00,3523
2021/5/24,15:00,3473
2021/5/24,16:00,3428
2021/5/24,17:00,3374
2021/5/24,18:00,3366
2021/5/24,19:00,3260
2021/5/24,20:00,3051
2021/5/24,21:00,2864
2021/5/24,22:00,2737
2021/5/24,23:00,2602
2021/5/25,0:00,2416
2021/5/25,1:00,2302
2021/5/25,2:00,2296
2021/5/25,3:00,2331
2021/5/25,4:00,2343
2021/5/25,5:00,2325
2021/5/25,6:00,2432
2021/5/25,7:00,2667
2021/5/25,8:00,3048
2021/5/25,9:00,3404
2021/5/25,10:00,3577
2021/5/25,11:00,3668
2021/5/25,12:00,3602
2021/5/25,13:00,3726
2021/5/25,14:00,3737
2021/5/25,15:00,3617
2021/5/25,16:00,3496
2021/5/25,17:00,3363
2021/5/25,18:00,3336
2021/5/25,19:00,3278
2021/5/25,20:00,3078
2021/5/25,21:00,2888
2021/5/25,22:00,2777
2021/5/25,23:00,2636
2021/5/26,0:00,2436
2021/5/26,1:00,2314
2021/5/26,2:00,2303
2021/5/26,3:00,2336
2021/5/26,4:00,2348
2021/5/26,5:00,2336
2021/5/26,6:00,2402
2021/5/26,7:00,2627
2021/5/26,8:00,3005
2021/5/26,9:00,3300
2021/5/26,10:00,3392
2021/5/26,11:00,3465
2021/5/26,12:00,3326
2021/5/26,13:00,3479
2021/5/26,14:00,3478
2021/5/26,15:00,3360
2021/5/26,16:00,3390
2021/5/26,17:00,3299
2021/5/26,18:00,3275
2021/5/26,19:00,3211
2021/5/26,20:00,3016
2021/5/26,21:00,2842
2021/5/26,22:00,2724
2021/5/26,23:00,2596
2021/5/27,0:00,2414
2021/5/27,1:00,2301
2021/5/27,2:00,2291
2021/5/27,3:00,2328
2021/5/27,4:00,2353
2021/5/27,5:00,2381
2021/5/27,6:00,2511
2021/5/27,7:00,2737
2021/5/27,8:00,3093
2021/5/27,9:00,3363
2021/5/27,10:00,3384
2021/5/27,11:00,3453
2021/5/27,12:00,3326
2021/5/27,13:00,3422
2021/5/27,14:00,3430
2021/5/27,15:00,3394
2021/5/27,16:00,3373
2021/5/27,17:00,3303
2021/5/27,18:00,3278
2021/5/27,19:00,3187
2021/5/27,20:00,3004
2021/5/27,21:00,2834
2021/5/27,22:00,2709
2021/5/27,23:00,2575
2021/5/28,0:00,2403
2021/5/28,1:00,2288
2021/5/28,2:00,2282
2021/5/28,3:00,2331
2021/5/28,4:00,2345
2021/5/28,5:00,2323
2021/5/28,6:00,2384
2021/5/28,7:00,2593
2021/5/28,8:00,2934
2021/5/28,9:00,3251
2021/5/28,10:00,3403
2021/5/28,11:00,3486
2021/5/28,12:00,3356
2021/5/28,13:00,3381
2021/5/28,14:00,3290
2021/5/28,15:00,3319
2021/5/28,16:00,3244
2021/5/28,17:00,3178
2021/5/28,18:00,3201
2021/5/28,19:00,3156
2021/5/28,20:00,2974
2021/5/28,21:00,2805
2021/5/28,22:00,2700
2021/5/28,23:00,2579
2021/5/29,0:00,2401
2021/5/29,1:00,2292
2021/5/29,2:00,2273
2021/5/29,3:00,2301
2021/5/29,4:00,2302
2021/5/29,5:00,2246
2021/5/29,6:00,2237
2021/5/29,7:00,2330
2021/5/29,8:00,2518
2021/5/29,9:00,2737
2021/5/29,10:00,2911
2021/5/29,11:00,2939
2021/5/29,12:00,2883
2021/5/29,13:00,2913
2021/5/29,14:00,2894
2021/5/29,15:00,2862
2021/5/29,16:00,2871
2021/5/29,17:00,2901
2021/5/29,18:00,2938
2021/5/29,19:00,2956
2021/5/29,20:00,2803
2021/5/29,21:00,2636
2021/5/29,22:00,2538
2021/5/29,23:00,2435
2021/5/30,0:00,2274
2021/5/30,1:00,2174
2021/5/30,2:00,2157
2021/5/30,3:00,2192
2021/5/30,4:00,2191
2021/5/30,5:00,2132
2021/5/30,6:00,2113
2021/5/30,7:00,2215
2021/5/30,8:00,2398
2021/5/30,9:00,2614
2021/5/30,10:00,2747
2021/5/30,11:00,2832
2021/5/30,12:00,2888
2021/5/30,13:00,2847
2021/5/30,14:00,2792
2021/5/30,15:00,2771
2021/5/30,16:00,2770
2021/5/30,17:00,2831
2021/5/30,18:00,2906
2021/5/30,19:00,2903
2021/5/30,20:00,2769
2021/5/30,21:00,2610
2021/5/30,22:00,2474
2021/5/30,23:00,2366
2021/5/31,0:00,2217
2021/5/31,1:00,2121
2021/5/31,2:00,2124
2021/5/31,3:00,2173
2021/5/31,4:00,2203
2021/5/31,5:00,2203
2021/5/31,6:00,2302
2021/5/31,7:00,2546
2021/5/31,8:00,2957
2021/5/31,9:00,3258
2021/5/31,10:00,3368
2021/5/31,11:00,3437
2021/5/31,12:00,3349
2021/5/31,13:00,3452
2021/5/31,14:00,3459
2021/5/31,15:00,3427
2021/5/31,16:00,3429
2021/5/31,17:00,3333
2021/5/31,18:00,3275
2021/5/31,19:00,3196
2021/5/31,20:00,3014
2021/5/31,21:00,2847
2021/5/31,22:00,2727
2021/5/31,23:00,2598
2021/6/1,0:00,2423
2021/6/1,1:00,2304
2021/6/1,2:00,2291
2021/6/1,3:00,2323
2021/6/1,4:00,2337
2021/6/1,5:00,2333
2021/6/1,6:00,2434
2021/6/1,7:00,2671
2021/6/1,8:00,3038
2021/6/1,9:00,3340
2021/6/1,10:00,3474
2021/6/1,11:00,3555
2021/6/1,12:00,3458
2021/6/1,13:00,3550
2021/6/1,14:00,3543
2021/6/1,15:00,3494
2021/6/1,16:00,3465
2021/6/1,17:00,3348
2021/6/1,18:00,3302
2021/6/1,19:00,3227
2021/6/1,20:00,3041
2021/6/1,21:00,2861
2021/6/1,22:00,2751
2021/6/1,23:00,2620
2021/6/2,0:00,2423
2021/6/2,1:00,2311
2021/6/2,2:00,2298
2021/6/2,3:00,2338
2021/6/2,4:00,2357
2021/6/2,5:00,2345
2021/6/2,6:00,2438
2021/6/2,7:00,2686
2021/6/2,8:00,3064
2021/6/2,9:00,3362
2021/6/2,10:00,3454
2021/6/2,11:00,3481
2021/6/2,12:00,3423
2021/6/2,13:00,3535
2021/6/2,14:00,3507
2021/6/2,15:00,3424
2021/6/2,16:00,3417
2021/6/2,17:00,3327
2021/6/2,18:00,3296
2021/6/2,19:00,3255
2021/6/2,20:00,3063
2021/6/2,21:00,2887
2021/6/2,22:00,2764
2021/6/2,23:00,2626
2021/6/3,0:00,2436
2021/6/3,1:00,2307
2021/6/3,2:00,2296
2021/6/3,3:00,2335
2021/6/3,4:00,2341
2021/6/3,5:00,2335
2021/6/3,6:00,2462
2021/6/3,7:00,2736
2021/6/3,8:00,3146
2021/6/3,9:00,3501
2021/6/3,10:00,3603
2021/6/3,11:00,3650
2021/6/3,12:00,3537
2021/6/3,13:00,3614
2021/6/3,14:00,3644
2021/6/3,15:00,3598
2021/6/3,16:00,3491
2021/6/3,17:00,3376
2021/6/3,18:00,3365
2021/6/3,19:00,3287
2021/6/3,20:00,3087
2021/6/3,21:00,2921
2021/6/3,22:00,2803
2021/6/3,23:00,2672
2021/6/4,0:00,2477
2021/6/4,1:00,2360
2021/6/4,2:00,2343
2021/6/4,3:00,2376
2021/6/4,4:00,2402
2021/6/4,5:00,2447
2021/6/4,6:00,2610
2021/6/4,7:00,2856
2021/6/4,8:00,3225
2021/6/4,9:00,3526
2021/6/4,10:00,3603
2021/6/4,11:00,3634
2021/6/4,12:00,3509
2021/6/4,13:00,3605
2021/6/4,14:00,3588
2021/6/4,15:00,3583
2021/6/4,16:00,3592
2021/6/4,17:00,3502
2021/6/4,18:00,3458
2021/6/4,19:00,3323
2021/6/4,20:00,3102
2021/6/4,21:00,2911
2021/6/4,22:00,2792
2021/6/4,23:00,2653
2021/6/5,0:00,2464
2021/6/5,1:00,2334
2021/6/5,2:00,2306
2021/6/5,3:00,2327
2021/6/5,4:00,2315
2021/6/5,5:00,2256
2021/6/5,6:00,2249
2021/6/5,7:00,2388
2021/6/5,8:00,2637
2021/6/5,9:00,2803
2021/6/5,10:00,2864
2021/6/5,11:00,2923
2021/6/5,12:00,2931
2021/6/5,13:00,2971
2021/6/5,14:00,2973
2021/6/5,15:00,2878
2021/6/5,16:00,2853
2021/6/5,17:00,2891
2021/6/5,18:00,2967
2021/6/5,19:00,2947
2021/6/5,20:00,2795
2021/6/5,21:00,2639
2021/6/5,22:00,2540
2021/6/5,23:00,2444
2021/6/6,0:00,2290
2021/6/6,1:00,2170
2021/6/6,2:00,2155
2021/6/6,3:00,2187
2021/6/6,4:00,2197
2021/6/6,5:00,2176
2021/6/6,6:00,2163
2021/6/6,7:00,2299
2021/6/6,8:00,2471
2021/6/6,9:00,2630
2021/6/6,10:00,2780
2021/6/6,11:00,2785
2021/6/6,12:00,2762
2021/6/6,13:00,2696
2021/6/6,14:00,2731
2021/6/6,15:00,2748
2021/6/6,16:00,2811
2021/6/6,17:00,2874
2021/6/6,18:00,2966
2021/6/6,19:00,2995
2021/6/6,20:00,2850
2021/6/6,21:00,2691
2021/6/6,22:00,2552
2021/6/6,23:00,2449
2021/6/7,0:00,2292
2021/6/7,1:00,2182
2021/6/7,2:00,2173
2021/6/7,3:00,2219
2021/6/7,4:00,2250
2021/6/7,5:00,2290
2021/6/7,6:00,2443
2021/6/7,7:00,2726
2021/6/7,8:00,3120
2021/6/7,9:00,3390
2021/6/7,10:00,3376
2021/6/7,11:00,3472
2021/6/7,12:00,3496
2021/6/7,13:00,3720
2021/6/7,14:00,3761
2021/6/7,15:00,3779
2021/6/7,16:00,3695
2021/6/7,17:00,3546
2021/6/7,18:00,3482
2021/6/7,19:00,3400
2021/6/7,20:00,3178
2021/6/7,21:00,2983
2021/6/7,22:00,2852
2021/6/7,23:00,2703
2021/6/8,0:00,2497
2021/6/8,1:00,2373
2021/6/8,2:00,2334
2021/6/8,3:00,2370
2021/6/8,4:00,2382
2021/6/8,5:00,2376
2021/6/8,6:00,2520
2021/6/8,7:00,2832
2021/6/8,8:00,3324
2021/6/8,9:00,3722
2021/6/8,10:00,3937
2021/6/8,11:00,4082
2021/6/8,12:00,4017
2021/6/8,13:00,4152
2021/6/8,14:00,4130
2021/6/8,15:00,3996
2021/6/8,16:00,3886
2021/6/8,17:00,3725
2021/6/8,18:00,3626
2021/6/8,19:00,3468
2021/6/8,20:00,3214
2021/6/8,21:00,3013
2021/6/8,22:00,2888
2021/6/8,23:00,2728
2021/6/9,0:00,2520
2021/6/9,1:00,2377
2021/6/9,2:00,2350
2021/6/9,3:00,2375
2021/6/9,4:00,2378
2021/6/9,5:00,2380
2021/6/9,6:00,2490
2021/6/9,7:00,2769
2021/6/9,8:00,3222
2021/6/9,9:00,3601
2021/6/9,10:00,3786
2021/6/9,11:00,3898
2021/6/9,12:00,3833
2021/6/9,13:00,3954
2021/6/9,14:00,3981
2021/6/9,15:00,3948
2021/6/9,16:00,3902
2021/6/9,17:00,3714
2021/6/9,18:00,3572
2021/6/9,19:00,3477
2021/6/9,20:00,3242
2021/6/9,21:00,3031
2021/6/9,22:00,2890
2021/6/9,23:00,2717
2021/6/10,0:00,2500
2021/6/10,1:00,2367
2021/6/10,2:00,2335
2021/6/10,3:00,2361
2021/6/10,4:00,2372
2021/6/10,5:00,2385
2021/6/10,6:00,2512
2021/6/10,7:00,2793
2021/6/10,8:00,3236
2021/6/10,9:00,3656
2021/6/10,10:00,3851
2021/6/10,11:00,3957
2021/6/10,12:00,3897
2021/6/10,13:00,4050
2021/6/10,14:00,4068
2021/6/10,15:00,4040
2021/6/10,16:00,4003
2021/6/10,17:00,3834
2021/6/10,18:00,3671
2021/6/10,19:00,3562
2021/6/10,20:00,3320
2021/6/10,21:00,3092
2021/6/10,22:00,2941
2021/6/10,23:00,2779
2021/6/11,0:00,2570
2021/6/11,1:00,2426
2021/6/11,2:00,2388
2021/6/11,3:00,2413
2021/6/11,4:00,2421
2021/6/11,5:00,2435
2021/6/11,6:00,2553
2021/6/11,7:00,2831
2021/6/11,8:00,3310
2021/6/11,9:00,3699
2021/6/11,10:00,3875
2021/6/11,11:00,3950
2021/6/11,12:00,3879
2021/6/11,13:00,3981
2021/6/11,14:00,3966
2021/6/11,15:00,3872
2021/6/11,16:00,3755
2021/6/11,17:00,3549
2021/6/11,18:00,3449
2021/6/11,19:00,3386
2021/6/11,20:00,3171
2021/6/11,21:00,2960
2021/6/11,22:00,2839
2021/6/11,23:00,2694
2021/6/12,0:00,2496
2021/6/12,1:00,2354
2021/6/12,2:00,2327
2021/6/12,3:00,2345
2021/6/12,4:00,2336
2021/6/12,5:00,2278
2021/6/12,6:00,2284
2021/6/12,7:00,2425
2021/6/12,8:00,2683
2021/6/12,9:00,2876
2021/6/12,10:00,2972
2021/6/12,11:00,3117
2021/6/12,12:00,3189
2021/6/12,13:00,3180
2021/6/12,14:00,3196
2021/6/12,15:00,3195
2021/6/12,16:00,3160
2021/6/12,17:00,3107
2021/6/12,18:00,3111
2021/6/12,19:00,3112
2021/6/12,20:00,2947
2021/6/12,21:00,2770
2021/6/12,22:00,2662
2021/6/12,23:00,2549
2021/6/13,0:00,2372
2021/6/13,1:00,2244
2021/6/13,2:00,2216
2021/6/13,3:00,2239
2021/6/13,4:00,2232
2021/6/13,5:00,2173
2021/6/13,6:00,2179
2021/6/13,7:00,2333
2021/6/13,8:00,2576
2021/6/13,9:00,2845
2021/6/13,10:00,2983
2021/6/13,11:00,3076
2021/6/13,12:00,3088
2021/6/13,13:00,3010
2021/6/13,14:00,2950
2021/6/13,15:00,2917
2021/6/13,16:00,2955
2021/6/13,17:00,3034
2021/6/13,18:00,3119
2021/6/13,19:00,3124
2021/6/13,20:00,2984
2021/6/13,21:00,2821
2021/6/13,22:00,2668
2021/6/13,23:00,2542
2021/6/14,0:00,2374
2021/6/14,1:00,2242
2021/6/14,2:00,2224
2021/6/14,3:00,2261
2021/6/14,4:00,2302
2021/6/14,5:00,2346
2021/6/14,6:00,2500
2021/6/14,7:00,2789
2021/6/14,8:00,3230
2021/6/14,9:00,3558
2021/6/14,10:00,3633
2021/6/14,11:00,3727
2021/6/14,12:00,3635
2021/6/14,13:00,3740
2021/6/14,14:00,3740
2021/6/14,15:00,3681
2021/6/14,16:00,3657
2021/6/14,17:00,3554
2021/6/14,18:00,3493
2021/6/14,19:00,3387
2021/6/14,20:00,3182
2021/6/14,21:00,2991
2021/6/14,22:00,2870
2021/6/14,23:00,2726
2021/6/15,0:00,2526
2021/6/15,1:00,2390
2021/6/15,2:00,2358
2021/6/15,3:00,2395
2021/6/15,4:00,2409
2021/6/15,5:00,2424
2021/6/15,6:00,2551
2021/6/15,7:00,2856
2021/6/15,8:00,3323
2021/6/15,9:00,3701
2021/6/15,10:00,3870
2021/6/15,11:00,3997
2021/6/15,12:00,3967
2021/6/15,13:00,4052
2021/6/15,14:00,4027
2021/6/15,15:00,4004
2021/6/15,16:00,3916
2021/6/15,17:00,3724
2021/6/15,18:00,3622
2021/6/15,19:00,3492
2021/6/15,20:00,3281
2021/6/15,21:00,3084
2021/6/15,22:00,2961
2021/6/15,23:00,2803
2021/6/16,0:00,2590
2021/6/16,1:00,2447
2021/6/16,2:00,2406
2021/6/16,3:00,2425
2021/6/16,4:00,2447
2021/6/16,5:00,2459
2021/6/16,6:00,2587
